Date:  10:33; onsdag; februar 07; 2024
Model name: Exercise2
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/mm^2 (MPa))  ,X (mm)  ,Y (mm)  ,Z (mm)
5446  ,1.4       ,1.9446  ,47.343  ,0
5447  ,1.3       ,1.9509  ,47.133  ,0
5448  ,1.3       ,2.0118  ,46.966  ,0
5449  ,1.3       ,2.126  ,46.387  ,0
5450  ,1.3       ,2.0995  ,46.283  ,0
5451  ,1.3       ,2.1034  ,46.156  ,0
5452  ,1.3       ,2.1846  ,46.278  ,0
5453  ,1.3       ,2.0916  ,46.057  ,0
5454  ,1.2       ,2.0734  ,45.977  ,0
5455  ,1.3       ,2.1142  ,45.918  ,0
5456  ,1.3       ,2.1463  ,46.076  ,0
5457  ,1.3       ,2.125  ,45.858  ,0
5458  ,1.3       ,2.1454  ,45.918  ,0
5459  ,1.4       ,2.0941  ,47.751  ,0
5460  ,1.5       ,2.2498  ,47.788  ,0
5461  ,1.4       ,2.0073  ,47.56  ,0
5462  ,1.4       ,2.1389  ,47.386  ,0
5463  ,1.3       ,2.0848  ,46.747  ,0
5464  ,1.3       ,2.1315  ,46.561  ,0
5465  ,1.4       ,2.1492  ,46.95  ,0
5466  ,1.3       ,2.2166  ,46.557  ,0
5467  ,1.3       ,2.1767  ,45.918  ,0
5468  ,1.3       ,2.1875  ,45.858  ,0
5469  ,1.3       ,2.2558  ,46.284  ,0
5470  ,1.3       ,2.2293  ,46.18  ,0
5471  ,1.3       ,2.2092  ,46.078  ,0
5472  ,1.3       ,2.1974  ,45.98  ,0
5473  ,1.3       ,2.2395  ,45.92  ,0
5474  ,1.3       ,2.2804  ,46.084  ,0
5475  ,1.3       ,2.25  ,45.858  ,0
5476  ,1.3       ,2.2708  ,45.92  ,0
5477  ,1.3       ,2.2917  ,46.409  ,0
5478  ,1.4       ,2.2973  ,46.584  ,0
5479  ,1.3       ,2.3365  ,46.311  ,0
5480  ,1.3       ,2.302  ,45.92  ,0
5481  ,1.3       ,2.3125  ,45.858  ,0
5482  ,1.4       ,2.3742  ,46.184  ,0
5483  ,1.4       ,2.4101  ,46.309  ,0
5484  ,1.3       ,2.3453  ,46.084  ,0
5485  ,1.3       ,2.3252  ,45.983  ,0
5486  ,1.3       ,2.3669  ,45.92  ,0
5487  ,1.4       ,2.419  ,46.082  ,0
5488  ,1.4       ,2.375  ,45.858  ,0
5489  ,1.4       ,2.3982  ,45.92  ,0
5490  ,1.4       ,2.2395  ,47.182  ,0
5491  ,1.4       ,2.3022  ,47.398  ,0
5492  ,1.4       ,2.3125  ,46.963  ,0
5493  ,1.4       ,2.3705  ,46.75  ,0
5494  ,1.4       ,2.4456  ,46.603  ,0
5495  ,1.4       ,2.4608  ,46.982  ,0
5496  ,1.4       ,2.4294  ,45.92  ,0
5497  ,1.4       ,2.4375  ,45.858  ,0
5498  ,1.4       ,2.4773  ,46.417  ,0
5499  ,1.4       ,2.515  ,46.29  ,0
5500  ,1.4       ,2.5505  ,46.584  ,0
5501  ,1.4       ,2.5069  ,46.161  ,0
5502  ,1.4       ,2.5741  ,46.27  ,0
5503  ,1.4       ,2.4824  ,46.08  ,0
5504  ,1.4       ,2.4535  ,45.98  ,0
5505  ,1.4       ,2.4928  ,45.918  ,0
5506  ,1.4       ,2.5414  ,46.06  ,0
5507  ,1.4       ,2.5  ,45.858  ,0
5508  ,1.4       ,2.5241  ,45.918  ,0
5509  ,1.5       ,2.4318  ,47.814  ,0
5510  ,1.5       ,2.6118  ,47.927  ,0
5511  ,1.5       ,2.3836  ,47.629  ,0
5512  ,1.5       ,2.4842  ,47.425  ,0
5513  ,1.4       ,2.5553  ,45.918  ,0
5514  ,1.4       ,2.5625  ,45.858  ,0
5515  ,1.5       ,2.6335  ,46.291  ,0
5516  ,1.5       ,2.6253  ,46.163  ,0
5517  ,1.5       ,2.6041  ,46.061  ,0
5518  ,1.5       ,2.5796  ,45.98  ,0
5519  ,1.5       ,2.618  ,45.92  ,0
5520  ,1.5       ,2.6635  ,46.083  ,0
5521  ,1.5       ,2.625  ,45.858  ,0
5522  ,1.5       ,2.6493  ,45.92  ,0
5523  ,1.6       ,2.9126  ,46.799  ,0
5524  ,1.5       ,2.647  ,46.737  ,0
5525  ,1.5       ,2.6788  ,46.551  ,0
5526  ,1.5       ,2.6829  ,46.398  ,0
5527  ,1.5       ,2.7341  ,46.291  ,0
5528  ,1.5       ,2.7794  ,46.552  ,0
5529  ,1.5       ,2.6805  ,45.92  ,0
5530  ,1.5       ,2.6875  ,45.858  ,0
5531  ,1.6       ,2.9151  ,47.029  ,0
5532  ,1.5       ,2.5916  ,47.179  ,0
5533  ,1.5       ,2.6495  ,46.967  ,0
5534  ,1.5       ,2.673  ,47.41  ,0
5535  ,1.5       ,2.7778  ,46.935  ,0
5536  ,1.5       ,2.744  ,46.194  ,0
5537  ,1.6       ,2.7934  ,46.301  ,0
5538  ,1.5       ,2.7333  ,46.094  ,0
5539  ,1.5       ,2.7121  ,45.992  ,0
5540  ,1.6       ,2.7503  ,45.931  ,0
5541  ,1.6       ,2.7926  ,46.103  ,0
5542  ,1.6       ,2.75  ,45.858  ,0
5543  ,1.6       ,2.7816  ,45.931  ,0
5544  ,1.6       ,2.8128  ,45.931  ,0
5545  ,1.6       ,2.8125  ,45.858  ,0
5546  ,1.6       ,2.8544  ,46.354  ,0
5547  ,1.6       ,2.8643  ,46.257  ,0
5548  ,1.6       ,2.8436  ,46.168  ,0
5549  ,1.6       ,2.8328  ,46.068  ,0
5550  ,1.7       ,2.9046  ,46.221  ,0
5551  ,1.6       ,2.8507  ,45.991  ,0
5552  ,1.7       ,2.8817  ,45.918  ,0
5553  ,1.7       ,2.9017  ,46.055  ,0
5554  ,1.7       ,2.875  ,45.858  ,0
5555  ,1.7       ,2.9129  ,45.918  ,0
5556  ,1.6       ,3.1533  ,47.553  ,0
5557  ,1.5       ,2.8284  ,47.928  ,0
5558  ,1.5       ,3.1048  ,47.869  ,0
5559  ,1.5       ,2.7822  ,47.657  ,0
5560  ,1.5       ,2.8896  ,47.411  ,0
5561  ,1.8       ,3.1567  ,46.555  ,0
5562  ,1.7       ,3.0305  ,46.736  ,0
5563  ,1.6       ,2.8932  ,46.642  ,0
5564  ,1.6       ,2.8972  ,46.489  ,0
5565  ,1.7       ,2.9682  ,46.445  ,0
5566  ,1.7       ,2.9442  ,45.918  ,0
5567  ,1.7       ,2.9375  ,45.858  ,0
5568  ,1.7       ,2.9655  ,46.234  ,0
5569  ,1.7       ,2.9447  ,46.145  ,0
5570  ,1.7       ,2.9626  ,46.068  ,0
5571  ,1.8       ,2.9845  ,45.979  ,0
5572  ,1.8       ,3.0091  ,45.918  ,0
5573  ,1.8       ,3.0275  ,46.069  ,0
5574  ,1.8       ,3  ,45.858  ,0
5575  ,1.8       ,3.0404  ,45.918  ,0
5576  ,1.6       ,3.1147  ,47.049  ,0
5577  ,1.7       ,3.2675  ,47.067  ,0
5578  ,1.7       ,3.2865  ,47.145  ,0
5579  ,1.6       ,3.2436  ,47.326  ,0
5580  ,1.6       ,2.9799  ,47.184  ,0
5581  ,1.6       ,3.0891  ,47.431  ,0
5582  ,1.9       ,3.2054  ,46.444  ,0
5583  ,1.7       ,3.0168  ,46.334  ,0
5584  ,1.7       ,3.0597  ,46.469  ,0
5585  ,1.8       ,3.057  ,46.258  ,0
5586  ,1.9       ,3.0716  ,45.918  ,0
5587  ,1.9       ,3.0625  ,45.858  ,0
5588  ,1.8       ,3.0792  ,46.159  ,0
5589  ,1.9       ,3.1011  ,46.069  ,0
5590  ,1.9       ,3.1305  ,46.259  ,0
5591  ,1.9       ,3.1142  ,45.977  ,0
5592  ,1.9       ,3.1364  ,45.916  ,0
5593  ,2.0       ,3.1659  ,46.067  ,0
5594  ,1.9       ,3.125  ,45.858  ,0
5595  ,2.0       ,3.1676  ,45.916  ,0
5596  ,1.9       ,3.2657  ,46.636  ,0
5597  ,1.7       ,3.1395  ,46.818  ,0
5598  ,1.8       ,3.2923  ,46.836  ,0
5599  ,1.7       ,3.12  ,46.661  ,0
5600  ,2.0       ,3.1989  ,45.916  ,0
5601  ,2.0       ,3.1875  ,45.858  ,0
5602  ,2.2       ,3.3619  ,46.275  ,0
5603  ,2.0       ,3.2976  ,46.423  ,0
5604  ,1.9       ,3.2005  ,46.337  ,0
5605  ,2.0       ,3.2227  ,46.238  ,0
5606  ,2.2       ,3.3606  ,46.184  ,0
5607  ,2.0       ,3.2215  ,46.147  ,0
5608  ,2.1       ,3.2346  ,46.055  ,0
5609  ,2.1       ,3.2915  ,46.226  ,0
5610  ,2.1       ,3.2419  ,45.972  ,0
5611  ,2.1       ,3.2618  ,45.913  ,0
5612  ,2.2       ,3.2975  ,46.052  ,0
5613  ,2.1       ,3.25  ,45.858  ,0
5614  ,2.2       ,3.293  ,45.913  ,0
5615  ,1.6       ,3.319  ,47.572  ,0
5616  ,1.6       ,3.4643  ,47.572  ,0
5617  ,1.5       ,3.4578  ,47.733  ,0
5618  ,1.5       ,3.2705  ,47.888  ,0
5619  ,1.5       ,3.1646  ,47.677  ,0
5620  ,2.2       ,3.3243  ,45.913  ,0
5621  ,2.2       ,3.3125  ,45.858  ,0
5622  ,1.7       ,3.4256  ,47.155  ,0
5623  ,1.8       ,3.5274  ,47.119  ,0
5624  ,1.6       ,3.3827  ,47.336  ,0
5625  ,1.7       ,3.5279  ,47.335  ,0
5626  ,1.7       ,3.3185  ,47.214  ,0
5627  ,2.3       ,3.4131  ,46.167  ,0
5628  ,2.2       ,3.3427  ,46.117  ,0
5629  ,2.2       ,3.35  ,46.035  ,0
5630  ,2.6       ,3.5068  ,46.015  ,0
5631  ,2.3       ,3.374  ,45.973  ,0
5632  ,2.4       ,3.3934  ,45.917  ,0
5633  ,2.4       ,3.4192  ,46.039  ,0
5634  ,2.3       ,3.375  ,45.858  ,0
5635  ,2.4       ,3.4247  ,45.917  ,0
5636  ,2.0       ,3.3919  ,46.622  ,0
5637  ,2.1       ,3.5028  ,46.636  ,0
5638  ,2.2       ,3.5849  ,46.663  ,0
5639  ,1.9       ,3.4185  ,46.822  ,0
5640  ,2.0       ,3.5345  ,46.782  ,0
5641  ,1.9       ,3.3552  ,46.728  ,0
5642  ,2.3       ,3.4625  ,46.32  ,0
5643  ,2.5       ,3.5468  ,46.336  ,0
5644  ,2.1       ,3.3982  ,46.468  ,0
5645  ,2.4       ,3.5818  ,46.444  ,0
5646  ,2.3       ,3.5091  ,46.482  ,0
5647  ,2.2       ,3.3934  ,46.362  ,0
5648  ,2.5       ,3.4559  ,45.917  ,0
5649  ,2.5       ,3.4375  ,45.858  ,0
5650  ,2.6       ,3.5427  ,46.096  ,0
5651  ,2.4       ,3.473  ,46.186  ,0
5652  ,2.6       ,3.5573  ,46.202  ,0
5653  ,2.4       ,3.4551  ,46.12  ,0
5654  ,2.5       ,3.4791  ,46.058  ,0
5655  ,2.7       ,3.5659  ,46.002  ,0
5656  ,2.9       ,3.6224  ,45.999  ,0
5657  ,2.6       ,3.5022  ,45.964  ,0
5658  ,2.6       ,3.515  ,45.904  ,0
5659  ,2.6       ,3.5  ,45.858  ,0
5660  ,2.7       ,3.5463  ,45.904  ,0
5661  ,3.0       ,3.6327  ,45.892  ,0
5662  ,2.8       ,3.5775  ,45.904  ,0
5663  ,2.8       ,3.5625  ,45.858  ,0
5664  ,2.7       ,3.6313  ,46.319  ,0
5665  ,2.8       ,3.6943  ,46.332  ,0
5666  ,2.8       ,3.7015  ,46.362  ,0
5667  ,2.8       ,3.7095  ,46.391  ,0
5668  ,2.6       ,3.6663  ,46.427  ,0
5669  ,2.5       ,3.5785  ,46.39  ,0
5670  ,2.8       ,3.6114  ,46.098  ,0
5671  ,3.0       ,3.6679  ,46.096  ,0
5672  ,3.0       ,3.6783  ,46.125  ,0
5673  ,2.9       ,3.6825  ,46.187  ,0
5674  ,2.8       ,3.626  ,46.204  ,0
5675  ,2.7       ,3.5837  ,46.141  ,0
5676  ,3.1       ,3.664  ,45.953  ,0
5677  ,3.1       ,3.6699  ,46.014  ,0
5678  ,2.9       ,3.6088  ,45.965  ,0
5679  ,3.0       ,3.625  ,45.919  ,0
5680  ,3.1       ,3.664  ,45.892  ,0
5681  ,3.0       ,3.625  ,45.858  ,0
5682  ,1.5       ,3.7618  ,47.6  ,0
5683  ,1.5       ,3.8405  ,47.535  ,0
5684  ,1.5       ,3.6978  ,47.701  ,0
5685  ,1.5       ,3.908  ,47.601  ,0
5686  ,1.5       ,3.8432  ,47.744  ,0
5687  ,1.8       ,3.6564  ,47.097  ,0
5688  ,1.9       ,3.7871  ,47.092  ,0
5689  ,1.7       ,3.6569  ,47.313  ,0
5690  ,1.8       ,3.8279  ,47.154  ,0
5691  ,1.7       ,3.7726  ,47.231  ,0
5692  ,1.7       ,3.5866  ,47.201  ,0
5693  ,2.3       ,3.6986  ,46.673  ,0
5694  ,2.4       ,3.7705  ,46.691  ,0
5695  ,2.4       ,3.7826  ,46.723  ,0
5696  ,2.1       ,3.6482  ,46.793  ,0
5697  ,2.2       ,3.7522  ,46.795  ,0
5698  ,2.1       ,3.595  ,46.725  ,0
5699  ,3.2       ,3.7035  ,45.844  ,0
5700  ,3.3       ,3.7124  ,45.908  ,0
5701  ,3.2       ,3.7047  ,45.874  ,0
5702  ,3.4       ,3.7517  ,45.86  ,0
5703  ,3.3       ,3.7144  ,45.938  ,0
5704  ,3.2       ,3.7066  ,45.965  ,0
5705  ,3.4       ,3.7549  ,45.92  ,0
5706  ,3.2       ,3.723  ,46.029  ,0
5707  ,3.2       ,3.7093  ,45.995  ,0
5708  ,3.4       ,3.7595  ,45.979  ,0
5709  ,3.2       ,3.7265  ,46.058  ,0
5710  ,3.4       ,3.7658  ,46.038  ,0
5711  ,3.2       ,3.7307  ,46.087  ,0
5712  ,3.2       ,3.7411  ,46.117  ,0
5713  ,3.2       ,3.7454  ,46.178  ,0
5714  ,3.1       ,3.7152  ,46.135  ,0
5715  ,3.4       ,3.7735  ,46.097  ,0
5716  ,3.1       ,3.7504  ,46.208  ,0
5717  ,3.3       ,3.7829  ,46.156  ,0
5718  ,3.1       ,3.7563  ,46.237  ,0
5719  ,3.1       ,3.7627  ,46.267  ,0
5720  ,3.3       ,3.7938  ,46.214  ,0
5721  ,3.1       ,3.7693  ,46.295  ,0
5722  ,3.1       ,3.7765  ,46.325  ,0
5723  ,3.3       ,3.8062  ,46.272  ,0
5724  ,3.0       ,3.7839  ,46.354  ,0
5725  ,3.0       ,3.7919  ,46.384  ,0
5726  ,3.2       ,3.8202  ,46.329  ,0
5727  ,3.0       ,3.8001  ,46.412  ,0
5728  ,3.0       ,3.8088  ,46.442  ,0
5729  ,3.1       ,3.8358  ,46.387  ,0
5730  ,2.9       ,3.8178  ,46.47  ,0
5731  ,2.9       ,3.8273  ,46.5  ,0
5732  ,3.1       ,3.8529  ,46.443  ,0
5733  ,2.9       ,3.8371  ,46.528  ,0
5734  ,2.8       ,3.8468  ,46.557  ,0
5735  ,3.0       ,3.8716  ,46.5  ,0
5736  ,2.8       ,3.8573  ,46.585  ,0
5737  ,2.8       ,3.8674  ,46.616  ,0
5738  ,3.0       ,3.8918  ,46.556  ,0
5739  ,2.7       ,3.8794  ,46.646  ,0
5740  ,2.7       ,3.8915  ,46.677  ,0
5741  ,2.9       ,3.9141  ,46.614  ,0
5742  ,2.7       ,3.9045  ,46.707  ,0
5743  ,2.6       ,3.9185  ,46.737  ,0
5744  ,2.8       ,3.9393  ,46.674  ,0
5745  ,2.6       ,3.9323  ,46.767  ,0
5746  ,2.5       ,3.9472  ,46.797  ,0
5747  ,2.7       ,3.9662  ,46.733  ,0
5748  ,2.5       ,3.9617  ,46.826  ,0
5749  ,2.5       ,3.9774  ,46.855  ,0
5750  ,2.6       ,3.9945  ,46.791  ,0
5751  ,2.4       ,3.9928  ,46.883  ,0
5752  ,2.4       ,4.0092  ,46.913  ,0
5753  ,2.5       ,4.0245  ,46.848  ,0
5754  ,2.3       ,4.0254  ,46.94  ,0
5755  ,2.3       ,4.0426  ,46.969  ,0
5756  ,2.5       ,4.0559  ,46.904  ,0
5757  ,2.2       ,4.0595  ,46.996  ,0
5758  ,2.2       ,4.0775  ,47.024  ,0
5759  ,2.4       ,4.089  ,46.959  ,0
5760  ,2.1       ,4.0952  ,47.051  ,0
5761  ,2.1       ,4.114  ,47.078  ,0
5762  ,2.3       ,4.1236  ,47.013  ,0
5763  ,2.0       ,4.1324  ,47.104  ,0
5764  ,2.0       ,4.152  ,47.131  ,0
5765  ,2.1       ,4.1597  ,47.066  ,0
5766  ,1.9       ,4.1712  ,47.157  ,0
5767  ,1.9       ,4.1916  ,47.184  ,0
5768  ,2.0       ,4.1974  ,47.118  ,0
5769  ,1.8       ,4.2116  ,47.209  ,0
5770  ,1.8       ,4.2327  ,47.235  ,0
5771  ,1.9       ,4.2366  ,47.168  ,0
5772  ,1.7       ,4.2535  ,47.259  ,0
5773  ,1.7       ,4.2753  ,47.285  ,0
5774  ,1.8       ,4.2774  ,47.218  ,0
5775  ,1.6       ,4.2969  ,47.309  ,0
5776  ,1.6       ,4.3196  ,47.334  ,0
5777  ,1.7       ,4.3197  ,47.267  ,0
5778  ,1.5       ,4.3419  ,47.358  ,0
5779  ,1.5       ,4.3654  ,47.382  ,0
5780  ,1.6       ,4.3636  ,47.315  ,0
5781  ,1.4       ,4.3885  ,47.405  ,0
5782  ,1.4       ,4.4128  ,47.429  ,0
5783  ,1.5       ,4.409  ,47.361  ,0
5784  ,1.3       ,4.4365  ,47.451  ,0
5785  ,1.3       ,4.4615  ,47.474  ,0
5786  ,1.4       ,4.4558  ,47.407  ,0
5787  ,1.2       ,4.4856  ,47.495  ,0
5788  ,1.2       ,4.5112  ,47.517  ,0
5789  ,1.3       ,4.5037  ,47.451  ,0
5790  ,1.1       ,4.5358  ,47.538  ,0
5791  ,1.1       ,4.5619  ,47.559  ,0
5792  ,1.2       ,4.5525  ,47.493  ,0
5793  ,1.0       ,4.587  ,47.579  ,0
5794  ,1.0       ,4.6136  ,47.599  ,0
5795  ,1.1       ,4.6024  ,47.534  ,0
5796  ,1.0       ,4.6393  ,47.619  ,0
5797  ,0.9       ,4.6663  ,47.638  ,0
5798  ,1.0       ,4.6532  ,47.573  ,0
5799  ,0.9       ,4.6925  ,47.657  ,0
5800  ,0.8       ,4.72  ,47.675  ,0
5801  ,0.9       ,4.7051  ,47.611  ,0
5802  ,0.8       ,4.7467  ,47.693  ,0
5803  ,0.7       ,4.7748  ,47.711  ,0
5804  ,0.8       ,4.758  ,47.647  ,0
5805  ,0.7       ,4.802  ,47.728  ,0
5806  ,0.7       ,4.8305  ,47.745  ,0
5807  ,0.7       ,4.8119  ,47.682  ,0
5808  ,0.6       ,4.8582  ,47.761  ,0
5809  ,0.6       ,4.8873  ,47.778  ,0
5810  ,0.6       ,4.8668  ,47.715  ,0
5811  ,0.6       ,4.9155  ,47.793  ,0
5812  ,0.5       ,4.9451  ,47.809  ,0
5813  ,0.5       ,4.9228  ,47.746  ,0
5814  ,0.5       ,4.9738  ,47.823  ,0
5815  ,0.5       ,5.0039  ,47.838  ,0
5816  ,0.5       ,4.9797  ,47.776  ,0
5817  ,0.4       ,5.0331  ,47.852  ,0
5818  ,0.4       ,5.0638  ,47.866  ,0
5819  ,0.4       ,5.0377  ,47.804  ,0
5820  ,0.4       ,5.0935  ,47.879  ,0
5821  ,0.4       ,5.1248  ,47.891  ,0
5822  ,0.4       ,5.0966  ,47.831  ,0
5823  ,0.3       ,5.1544  ,47.903  ,0
5824  ,0.3       ,5.1849  ,47.913  ,0
5825  ,0.3       ,5.1566  ,47.856  ,0
5826  ,0.3       ,5.2131  ,47.924  ,0
5827  ,0.3       ,5.2426  ,47.933  ,0
5828  ,0.3       ,5.2139  ,47.879  ,0
5829  ,0.3       ,5.2709  ,47.943  ,0
5830  ,0.3       ,5.3003  ,47.953  ,0
5831  ,0.2       ,5.2703  ,47.899  ,0
5832  ,0.2       ,5.3287  ,47.962  ,0
5833  ,0.2       ,5.3583  ,47.97  ,0
5834  ,0.2       ,5.327  ,47.917  ,0
5835  ,0.2       ,5.3869  ,47.978  ,0
5836  ,0.2       ,5.4166  ,47.986  ,0
5837  ,0.2       ,5.384  ,47.935  ,0
5838  ,0.2       ,5.4453  ,47.994  ,0
5839  ,0.2       ,5.4752  ,48.001  ,0
5840  ,0.2       ,5.4413  ,47.95  ,0
5841  ,0.2       ,5.5041  ,48.008  ,0
5842  ,0.2       ,5.5341  ,48.014  ,0
5843  ,0.2       ,5.4989  ,47.964  ,0
5844  ,0.2       ,5.5631  ,48.02  ,0
5845  ,0.2       ,5.5933  ,48.026  ,0
5846  ,0.2       ,5.5567  ,47.977  ,0
5847  ,0.2       ,5.6224  ,48.031  ,0
5848  ,0.2       ,5.6527  ,48.035  ,0
5849  ,0.2       ,5.6149  ,47.987  ,0
5850  ,0.2       ,5.682  ,48.04  ,0
5851  ,0.2       ,5.6733  ,47.997  ,0
5852  ,0.2       ,5.7115  ,48.043  ,0
5853  ,0.2       ,5.7725  ,48.051  ,0
5854  ,0.2       ,5.7321  ,48.005  ,0
5855  ,0.2       ,5.8021  ,48.053  ,0
5856  ,0.2       ,5.8468  ,48.07  ,0
5857  ,0.2       ,5.7911  ,48.011  ,0
5858  ,0.2       ,5.8766  ,48.072  ,0
5859  ,0.2       ,5.8504  ,48.015  ,0
5860  ,0.2       ,5.9064  ,48.074  ,0
5861  ,0.2       ,5.91  ,48.019  ,0
5862  ,0.2       ,5.9699  ,48.02  ,0
5863  ,0.2       ,5.9365  ,48.105  ,0
5864  ,0.2       ,5.97  ,48.051  ,0
5865  ,0.2       ,6  ,48.052  ,0
5866  ,0.2       ,5.9511  ,48.195  ,0
5867  ,0.2       ,5.9365  ,48.15  ,0
5868  ,0.2       ,6  ,48.127  ,0
5869  ,0.2       ,5.9479  ,48.339  ,0
5870  ,0.2       ,5.9511  ,48.257  ,0
5871  ,0.2       ,6  ,48.233  ,0
5872  ,0.2       ,5.9434  ,48.54  ,0
5873  ,0.2       ,5.9479  ,48.426  ,0
5874  ,0.2       ,6  ,48.382  ,0
5875  ,0.3       ,5.8954  ,48.818  ,0
5876  ,0.3       ,5.9434  ,48.661  ,0
5877  ,0.2       ,6  ,48.589  ,0
5878  ,0.4       ,5.8333  ,49.206  ,0
5879  ,0.3       ,5.8954  ,48.988  ,0
5880  ,0.3       ,6  ,48.88  ,0
5881  ,0.5       ,5.8102  ,49.694  ,0
5882  ,0.4       ,5.8333  ,49.443  ,0
5883  ,0.3       ,6  ,49.286  ,0
5884  ,0.6       ,5.75  ,50.281  ,0
5885  ,0.5       ,5.8102  ,49.939  ,0
5886  ,0.5       ,6  ,49.768  ,0
5887  ,0.6       ,5.75  ,50.525  ,0
5888  ,0.5       ,6  ,50.257  ,0
5889  ,0.7       ,5.75  ,50.77  ,0
5890  ,0.7       ,5.75  ,51.021  ,0
5891  ,0.6       ,6  ,50.746  ,0
5892  ,0.7       ,5.75  ,51.266  ,0
5893  ,0.7       ,5.75  ,51.517  ,0
5894  ,0.7       ,6  ,51.235  ,0
5895  ,0.8       ,5.75  ,51.762  ,0
5896  ,0.8       ,5.75  ,52.013  ,0
5897  ,0.7       ,6  ,51.724  ,0
5898  ,0.8       ,5.75  ,52.257  ,0
5899  ,0.8       ,5.75  ,52.509  ,0
5900  ,0.8       ,6  ,52.213  ,0
5901  ,0.8       ,5.75  ,52.753  ,0
5902  ,0.8       ,5.75  ,53.005  ,0
5903  ,0.8       ,6  ,52.702  ,0
5904  ,0.8       ,5.75  ,53.249  ,0
5905  ,0.8       ,5.75  ,53.501  ,0
5906  ,0.8       ,6  ,53.191  ,0
5907  ,0.8       ,5.75  ,53.745  ,0
5908  ,0.9       ,5.75  ,53.997  ,0
5909  ,0.8       ,6  ,53.68  ,0
5910  ,0.9       ,5.75  ,54.241  ,0
5911  ,0.9       ,5.75  ,54.493  ,0
5912  ,0.9       ,6  ,54.169  ,0
5913  ,0.9       ,5.75  ,54.737  ,0
5914  ,0.9       ,5.75  ,54.989  ,0
5915  ,0.9       ,6  ,54.658  ,0
5916  ,0.9       ,5.75  ,55.233  ,0
5917  ,0.9       ,5.75  ,55.485  ,0
5918  ,0.9       ,6  ,55.147  ,0
5919  ,0.9       ,5.75  ,55.729  ,0
5920  ,0.9       ,5.75  ,55.981  ,0
5921  ,0.9       ,6  ,55.636  ,0
5922  ,0.9       ,5.75  ,56.225  ,0
5923  ,0.9       ,5.75  ,56.477  ,0
5924  ,0.9       ,6  ,56.125  ,0
5925  ,0.9       ,5.75  ,56.721  ,0
5926  ,0.9       ,5.75  ,56.973  ,0
5927  ,0.9       ,6  ,56.614  ,0
5928  ,0.9       ,5.75  ,57.217  ,0
5929  ,0.9       ,5.75  ,57.469  ,0
5930  ,0.9       ,6  ,57.103  ,0
5931  ,0.9       ,5.75  ,57.713  ,0
5932  ,0.9       ,5.75  ,57.965  ,0
5933  ,0.9       ,6  ,57.592  ,0
5934  ,0.9       ,5.75  ,58.209  ,0
5935  ,0.9       ,5.75  ,58.461  ,0
5936  ,0.9       ,6  ,58.081  ,0
5937  ,0.9       ,5.75  ,58.705  ,0
5938  ,0.9       ,5.75  ,58.957  ,0
5939  ,0.9       ,6  ,58.57  ,0
5940  ,0.9       ,5.75  ,59.201  ,0
5941  ,0.9       ,5.75  ,59.453  ,0
5942  ,0.9       ,6  ,59.059  ,0
5943  ,0.9       ,5.75  ,59.697  ,0
5944  ,0.9       ,5.75  ,59.949  ,0
5945  ,0.9       ,6  ,59.548  ,0
5946  ,0.9       ,5.75  ,60.193  ,0
5947  ,0.9       ,5.75  ,60.445  ,0
5948  ,0.9       ,6  ,60.037  ,0
5949  ,0.9       ,5.75  ,60.689  ,0
5950  ,0.9       ,5.7513  ,60.941  ,0
5951  ,0.9       ,6  ,60.526  ,0
5952  ,0.9       ,5.7534  ,61.192  ,0
5953  ,0.9       ,5.7579  ,61.443  ,0
5954  ,0.9       ,6.001  ,61.021  ,0
5955  ,0.9       ,5.7642  ,61.694  ,0
5956  ,0.9       ,5.7725  ,61.945  ,0
5957  ,0.9       ,6.0094  ,61.523  ,0
5958  ,0.9       ,5.783  ,62.195  ,0
5959  ,0.9       ,5.7952  ,62.447  ,0
5960  ,0.9       ,6.026  ,62.023  ,0
5961  ,0.9       ,5.8098  ,62.696  ,0
5962  ,0.9       ,5.826  ,62.948  ,0
5963  ,0.9       ,6.051  ,62.523  ,0
5964  ,0.9       ,5.8447  ,63.197  ,0
5965  ,0.9       ,5.8648  ,63.449  ,0
5966  ,0.9       ,6.0844  ,63.022  ,0
5967  ,0.9       ,5.8877  ,63.698  ,0
5968  ,0.9       ,5.9117  ,63.949  ,0
5969  ,0.9       ,6.1261  ,63.521  ,0
5970  ,0.9       ,5.9388  ,64.198  ,0
5971  ,0.9       ,5.9668  ,64.449  ,0
5972  ,0.9       ,6.1761  ,64.018  ,0
5973  ,0.8       ,5.998  ,64.697  ,0
5974  ,0.8       ,6.0502  ,64.949  ,0
5975  ,0.9       ,6.2344  ,64.515  ,0
5976  ,0.8       ,6.0856  ,65.197  ,0
5977  ,0.8       ,6.1218  ,65.448  ,0
5978  ,0.8       ,6.3011  ,65.011  ,0
5979  ,0.8       ,6.1614  ,65.696  ,0
5980  ,0.8       ,6.2016  ,65.947  ,0
5981  ,0.8       ,6.3761  ,65.506  ,0
5982  ,0.8       ,6.2453  ,66.194  ,0
5983  ,0.8       ,6.2896  ,66.446  ,0
5984  ,0.8       ,6.4594  ,66.001  ,0
5985  ,0.8       ,6.3375  ,66.692  ,0
5986  ,0.7       ,6.3858  ,66.943  ,0
